PG13444	Philosophy	deferred_repair	Searchlights on Health: The Science of Eugenics	Jefferis, B. G. (Benjamin Grant), 1851-; Nichols, J. L. (James Lawrence), -1895
PG3286	Philosophy	deferred_repair	Selections from the Speeches and Writings of Edmund Burke	Burke, Edmund, 1729-1797
PG13142	Psychology	split	Self-Development and the Way to Power	Rogers, L. W. (Louis William), 1859-1953
PG10274	Religion	split	Sermons on Evil-Speaking	Barrow, Isaac, 1630-1677; Morley, Henry, 1822-1894 [Editor]
PG15031	Religion	deferred_repair	Sermons on Various Important Subjects Written Partly on Sundry of the More Difficult Passages in the Sacred Volume	Lee, Andrew, 1745-1832
PG16645	Religion	deferred_repair	Sermons Preached at Brighton Third Series	Robertson, Frederick William, 1816-1853
PG1293	Philosophy	split	Sesame and Lilies	Ruskin, John, 1819-1900
PG11965	Philosophy	split	Sex and Common-Sense	Royden, A. Maude (Agnes Maude), 1876-1956
PG8139	Drama	split	Shakspere and Montaigne An Endeavour to Explain the Tendency of 'Hamlet' from Allusions in Contemporary Works	Feis, Jacob, 1842-1900
PG2500	Fiction	split	Siddhartha	Hesse, Hermann, 1877-1962
PG16359	Religion	split	Sir Thomas Browne and his 'Religio Medici': An Appreciation	Whyte, Alexander, 1836-1921
PG4243	Philosophy	split	Sir Thomas More, or, Colloquies on the Progress and Prospects of Society	Southey, Robert, 1774-1843; Morley, Henry, 1822-1894 [Editor]
PG4683	Drama	split	Socrates	Voltaire, 1694-1778; Morlock, Frank J. [Translator]
PG3113	Philosophy	split	Some Causes of the Prevailing Discontent	Warner, Charles Dudley, 1829-1900
PG16712	Philosophy	split	Some Turns of Thought in Modern Philosophy: Five Essays	Santayana, George, 1863-1952
PG1735	Philosophy	split	Sophist	Plato, 428? BCE-348? BCE; Jowett, Benjamin, 1817-1893 [Translator]
PG8489	Poetry	deferred_repair	Specimens of the Table Talk of Samuel Taylor Coleridge	Coleridge, Samuel Taylor, 1772-1834; Coleridge, Henry Nelson, 1798-1843 [Editor]
PG13987	Philosophy	split	Speech of John Hossack, Convicted of a Violation of the Fugitive Slave Law Before Judge Drummond, Of The United States District Court, Chicago, Ill.	Hossack, John, 1806-1891
PG14026	Religion	split	Spiritual Life and the Word of God	Swedenborg, Emanuel, 1688-1772
PG1738	Philosophy	split	Statesman	Plato, 428? BCE-348? BCE; Jowett, Benjamin, 1817-1893 [Translator]
PG2901	Philosophy	split	Studies and Essays: Censorship and Art	Galsworthy, John, 1867-1933
PG15696	Religion	split	Superstition unveiled	Southwell, Charles, 1814-1860
PG1600	Philosophy	split	Symposium	Plato, 428? BCE-348? BCE; Jowett, Benjamin, 1817-1893 [Translator]
PG926	Psychology	deferred_repair	Ten Thousand Dreams Interpreted; Or, What's in a Dream A Scientific and Practical Exposition	Miller, Gustavus Hindman, 1857-1929
PG13104	Religion	split	The Abominations of Modern Society	Talmage, T. De Witt (Thomas De Witt), 1832-1902
PG5500	Philosophy	split	The Advancement of Learning	Bacon, Francis, 1561-1626; Morley, Henry, 1822-1894 [Editor]
PG16538	Psychology	split	The Alleged Haunting of B—— House Including a Journal Kept During the Tenancy of Colonel Lemesurier Taylor	Goodrich-Freer, A. (Ada), 1865-1931 [Editor]; Bute, John Patrick Crichton-Stuart, Marquess of, 1847-1900 [Editor]
PG1341	Philosophy	split	The Altruist in Politics	Cardozo, Benjamin N. (Benjamin Nathan), 1870-1938
PG11192	Philosophy	split	The Americanism of Washington	Van Dyke, Henry, 1852-1933
PG3330	Religion	split	The Analects of Confucius (from the Chinese Classics)	Confucius, 552 BCE-480 BCE; Legge, James, 1815-1897 [Translator]
PG2529	Psychology	deferred_repair	The Analysis of Mind	Russell, Bertrand, 1872-1970
PG10800	Psychology	deferred_repair	The Anatomy of Melancholy	Burton, Robert, 1577-1640
PG11274	Philosophy	split	The Anti-Slavery Examiner, Part 4 of 4	American Anti-Slavery Society
PG1171	Philosophy	split	The Apology	Xenophon, 432 BCE-351? BCE; Dakyns, Henry Graham, 1838-1911 [Translator]
PG6744	Religion	deferred_repair	The Apology of the Augsburg Confession	Melanchthon, Philipp, 1497-1560
PG11605	Philosophy	split	The Appetite of Tyranny: Including Letters to an Old Garibaldian	Chesterton, G. K. (Gilbert Keith), 1874-1936
PG16307	Religion	split	The Ascent of the Soul	Bradford, Amory H. (Amory Howe), 1846-1911
PG12107	Philosophy	split	The Atlantic Monthly, Volume 09, No. 55, May, 1862 A Magazine of Literature, Art, and Politics	Various
PG275	Religion	split	The Augsburg Confession The confession of faith, which was submitted to His Imperial Majesty Charles V at the diet of Augsburg in the year 1530	Melanchthon, Philipp, 1497-1560
PG5265	Fiction	split	The Ball and the Cross	Chesterton, G. K. (Gilbert Keith), 1874-1936
PG12648	Philosophy	split	The Beautiful Necessity Seven Essays on Theosophy and Architecture	Bragdon, Claude Fayette, 1866-1946
PG8322	Religion	split	The Bible, Douay-Rheims, Book 22: Proverbs The Challoner Revision	
PG8323	Religion	split	The Bible, Douay-Rheims, Book 23: Ecclesiastes The Challoner Revision	
PG8325	Poetry	split	The Bible, Douay-Rheims, Book 25: Wisdom The Challoner Revision	
PG8326	Religion	split	The Bible, Douay-Rheims, Book 26: Ecclesiasticus The Challoner Revision	
PG8020	Religion	split	The Bible, King James version, Book 20: Proverbs	Anonymous
PG8021	Religion	split	The Bible, King James version, Book 21: Ecclesiastes	Anonymous
PG769	Religion	split	The Book of Tea	Okakura, Kakuzo, 1862-1913
PG14586	Psychology	split	The Brain, A Decoded Enigma	Moisa, Dorin Teodor
PG9469	Philosophy	split	The Call of the Twentieth Century, an Address to Young Men	Jordan, David Starr, 1851-1931
PG2412	Philosophy	split	The Categories	Aristotle, 385 BCE-323 BCE; Edghill, E. M. [Translator]
PG4544	Religion	split	The Cell of Self-Knowledge : seven early English mystical treatises printed by Henry Pepwell in 1521	Pepwell, Henry, -1540? [Compiler]; Gardner, Edmund G., 1869-1935 [Editor]
PG3540	Philosophy	split	The Census in Moscow	Tolstoy, Leo, graf, 1828-1910; Hapgood, Isabel Florence, 1850-1928 [Translator]
PG15964	Fiction	split	The Child of the Dawn	Benson, Arthur Christopher, 1862-1925
PG2816	Philosophy	split	The City of the Sun	Campanella, Tommaso, 1568-1639
PG2801	Philosophy	split	The Commonwealth of Oceana	Harrington, James, 1611-1677
PG3902	Philosophy	split	The Confessions of Jean Jacques Rousseau — Volume 02	Rousseau, Jean-Jacques, 1712-1778
PG3905	Philosophy	split	The Confessions of Jean Jacques Rousseau — Volume 05	Rousseau, Jean-Jacques, 1712-1778
PG3906	Philosophy	split	The Confessions of Jean Jacques Rousseau — Volume 06	Rousseau, Jean-Jacques, 1712-1778
PG3907	Philosophy	split	The Confessions of Jean Jacques Rousseau — Volume 07	Rousseau, Jean-Jacques, 1712-1778
PG3909	Philosophy	split	The Confessions of Jean Jacques Rousseau — Volume 09	Rousseau, Jean-Jacques, 1712-1778
PG9595	Philosophy	split	The Conflict with Slavery Part 1 from The Works of John Greenleaf Whittier, Volume VII	Whittier, John Greenleaf, 1807-1892
PG5123	Philosophy	split	The Contest in America	Mill, John Stuart, 1806-1873
PG14587	Philosophy	deferred_repair	The Crest-Wave of Evolution A Course of Lectures in History, Given to the Graduates' Class in the Raja-Yoga College, Point Loma, in the College-Year 1918-19	Morris, Kenneth, 1879-1937
PG2927	Philosophy	split	The Darwinian Hypothesis	Huxley, Thomas Henry, 1825-1895
PG16979	Religion	split	The Discipline of War Nine Addresses on the Lessons of the War in Connection with Lent	Potter, John Hasloch, 1847-1935
PG13086	Poetry	split	The Diwan of Abu'l-Ala	Abu al-Ala al-Maarri, 973-1057; Baerlein, Henry, 1875-1960 [Editor]
PG5069	Philosophy	split	The Doctor's Dilemma: Preface on Doctors	Shaw, Bernard, 1856-1950
PG13300	Religion	split	The Doctrine and Practice of Yoga Including the Practices and Exercises of Concentration, both Objective and Subjective, and Active and Passive Mentation, an Elucidation of Maya, Guru Worship, and the Worship of the Terrible, also the Mystery of Will-Force	Mukerji, A. P., swámi
PG1398	Religion	split	The Doré Lectures Being Sunday addresses at the Doré Gallery, London, given in connection with the Higher Thought Centre	Troward, T. (Thomas), 1847-1916
PG16866	Religion	deferred_repair	The Eclipse of Faith; Or, A Visit to a Religious Sceptic	Rogers, Henry, 1806-1877
PG1173	Philosophy	split	The Economist	Xenophon, 432 BCE-351? BCE; Dakyns, Henry Graham, 1838-1911 [Translator]
PG10390	Psychology	split	The Edinburgh Lectures on Mental Science	Troward, T. (Thomas), 1847-1916
PG988	Psychology	split	The Education of the Child	Key, Ellen, 1849-1926
PG8450	Philosophy	split	The elements of character	Ware, Mary G. (Mary Greene), 1818-1907
PG1215	Fiction	split	The Elixir of Life	Balzac, Honoré de, 1799-1850; Bell, Clara, 1834-1927 [Translator]; Waring, James [Translator]
PG10739	Philosophy	split	The Essays of Arthur Schopenhauer; On Human Nature	Schopenhauer, Arthur, 1788-1860; Saunders, T. Bailey (Thomas Bailey), 1860-1928 [Translator]
PG10833	Religion	split	The Essays of Arthur Schopenhauer; Religion, a Dialogue, Etc.	Schopenhauer, Arthur, 1788-1860; Saunders, T. Bailey (Thomas Bailey), 1860-1928 [Translator]
PG10732	Philosophy	split	The Essays of Arthur Schopenhauer; Studies in Pessimism	Schopenhauer, Arthur, 1788-1860; Saunders, T. Bailey (Thomas Bailey), 1860-1928 [Translator]
PG10731	Philosophy	split	The Essays of Arthur Schopenhauer; the Art of Controversy	Schopenhauer, Arthur, 1788-1860; Saunders, T. Bailey (Thomas Bailey), 1860-1928 [Translator]
PG10714	Philosophy	split	The Essays of Arthur Schopenhauer; The Art of Literature	Schopenhauer, Arthur, 1788-1860; Saunders, T. Bailey (Thomas Bailey), 1860-1928 [Translator]
PG575	Philosophy	split	The Essays or Counsels, Civil and Moral	Bacon, Francis, 1561-1626
PG13365	Philosophy	deferred_repair	The Ethics of Drink and Other Social Questions; Or, Joints In Our Social Armour	Runciman, James, 1852-1891
PG4701	Philosophy	split	The Ethics of the Dust	Ruskin, John, 1819-1900
PG10010	Poetry	split	The Eulogies of Howard: A Vision	Hayley, William, 1745-1820
PG8508	Religion	split	The Evolution of Man Scientifically Disproved in 50 Arguments	Williams, William A. (William Asbury), 1854-1938
PG11044	Religion	split	The Existence of God	Fénelon, François de Salignac de La Mothe-, 1651-1715; Morley, Henry, 1822-1894 [Editor]
PG10139	Religion	split	The Faith of the Millions (2nd series)	Tyrrell, George, 1861-1909
PG8654	Fiction	split	The Fallen Star, or, the History of a False Religion by E.L. Bulwer; And, A Dissertation on the Origin of Evil by Lord Brougham	Lytton, Edward Bulwer Lytton, Baron, 1803-1873; Brougham and Vaux, Henry Brougham, Baron, 1778-1868
PG14653	Religion	split	The Feast of St. Friend	Bennett, Arnold, 1867-1931
PG9660	Religion	split	The First Blast of the Trumpet against the monstrous regiment of Women	Knox, John, 1514?-1572; Arber, Edward, 1836-1912 [Editor]
PG13138	Religion	split	The Forgotten Threshold: A Journal of Arthur Middleton	O'Brien, Edward J. (Edward Joseph), 1890-1941
PG12010	Philosophy	split	The Fourth-Dimensional Reaches of the Exposition: San Francisco, 1915	Williams, Cora Lenore, 1865-1937
PG4338	Psychology	split	The Freedom of Life	Call, Annie Payson, 1853-1940
PG14641	Philosophy	split	The Golden Calf, Which the World Adores, and Desires In Which Is Handled the Most Rare and Incomparable Wonder of Nature, in Transmuting Metals; viz. How the Intire Substance of Lead, Was in One Moment Transmuted in Gold-Obrizon, with an Exceeding Small Particle of the True Philosophick Stone	Helvetius, Johann Friedrich, -1709
PG871	Religion	split	The Golden Sayings of Epictetus, with the Hymn of Cleanthes	Epictetus, 55-135; Crossley, Hastings, 1846-1926 [Translator]
PG8578	Fiction	split	The Grand Inquisitor	Dostoyevsky, Fyodor, 1821-1881; Blavatsky, H. P. (Helena Petrovna), 1831-1891 [Translator]
PG6038	Religion	split	The Great Doctrines of the Bible	Evans, William, 1870-1950
PG9226	Fiction	split	The Hall of Fantasy (From "Mosses from an Old Manse")	Hawthorne, Nathaniel, 1804-1864
PG7448	Drama	split	The Hour Glass	Yeats, W. B. (William Butler), 1865-1939
PG1669	Drama	split	The Human Drift	London, Jack, 1876-1916
PG12811	Psychology	split	The Human Machine	Bennett, Arnold, 1867-1931
PG16831	Fiction	split	The Improvement of Human Reason Exhibited in the Life of Hai Ebn Yokdhan	Ibn Tufayl, Muhammad ibn 'Abd al-Malik, 1105?-1185
PG9597	Religion	split	The Inner Life Part 3 from The Works of John Greenleaf Whittier, Volume VII	Whittier, John Greenleaf, 1807-1892
PG2630	Religion	split	The Interpreters of Genesis and the Interpreters of Nature Essay #4 from "Science and Hebrew Tradition	Huxley, Thomas Henry, 1825-1895
PG13816	Religion	split	The Jericho Road	Adkins, W. Bion (Walter Bion), 1858-1925
PG3270	Religion	split	The Jerusalem Sinner Saved; or, Good News for the Vilest of Men	Bunyan, John, 1628-1688
PG6036	Poetry	split	The Kasîdah of Hâjî Abdû El-Yezdî	Burton, Richard Francis, Sir, 1821-1890
PG4511	Philosophy	split	The Life of the Bee	Maeterlinck, Maurice, 1862-1949; Sutro, Alfred, 1863-1933 [Translator]
PG2632	Religion	split	The Lights of the Church and the Light of Science Essay #6 from "Science and Hebrew Tradition	Huxley, Thomas Henry, 1825-1895
PG6911	Philosophy	split	The Majesty of Calmness; individual problems and posibilities	Jordan, William George, 1864-1928
PG5117	Philosophy	split	The Meaning of Truth	James, William, 1842-1910
PG5684	Philosophy	split	The Metaphysical Elements of Ethics	Kant, Immanuel, 1724-1804; Abbott, Thomas Kingsmill, 1829-1913 [Translator]
PG2923	Philosophy	split	The Method by Which the Causes of the Present and Past Conditions of Organic Nature Are to Be Discovered; the Origination of Living Beings Lecture III. (of VI.), "Lectures to Working Men", at the Museum of Practical Geology, 1863, on Darwin's Work: "Origin of Species	Huxley, Thomas Henry, 1825-1895
PG8077	Psychology	split	The Mind in the Making: The Relation of Intelligence to Social Reform	Robinson, James Harvey, 1863-1936
PG11539	Philosophy	split	The Mirror of Literature, Amusement, and Instruction. Volume 19, No. 535, February 25, 1832	Various
PG8104	Philosophy	split	The National Being: Some Thoughts on an Irish Polity	Russell, George William, 1867-1935
PG13301	Religion	split	The New Ideal in Education An Address Given Before the League of the Empire on July 16th, 1916	Velimirović, Nikolaj, 1880-1956
PG16702	Philosophy	deferred_repair	The New York Times Current History of the European War, Vol. 1, January 9, 1915 What Americans Say to Europe	Various
PG6173	Philosophy	deferred_repair	The Note-Books of Samuel Butler	Butler, Samuel, 1835-1902; Jones, Henry Festing, 1851-1928 [Editor]
PG1487	Philosophy	split	The Perfect Wagnerite: A Commentary on the Niblung's Ring	Shaw, Bernard, 1856-1950
PG3548	Religion	split	The Pharisee and the Publican	Bunyan, John, 1628-1688
PG868	Fiction	split	The Philosopher's Joke	Jerome, Jerome K. (Jerome Klapka), 1859-1927
PG4754	Philosophy	split	The Philosophy of Despair	Jordan, David Starr, 1851-1931
PG5849	Philosophy	split	The Philosophy of Style	Spencer, Herbert, 1820-1903
PG5704	Philosophy	split	The Physiology of Marriage, Part 1	Balzac, Honoré de, 1799-1850
PG5958	Philosophy	split	The Physiology of Marriage, Part 3	Balzac, Honoré de, 1799-1850
PG5434	Philosophy	split	The Physiology of Taste; Or, Transcendental Gastronomy	Brillat-Savarin, 1755-1826; Robinson, Fayette, -1859 [Translator]
PG1974	Poetry	split	The Poetics of Aristotle	Aristotle, 385 BCE-323 BCE; Butcher, S. H. (Samuel Henry), 1850-1910 [Translator]
PG13871	Religion	split	The Practice of the Presence of God the Best Rule of a Holy Life	Lawrence, of the Resurrection, Brother, 1611-1691
PG9371	Philosophy	split	The Praise of Folly	Erasmus, Desiderius, 1469-1536; Wilson, John, 1626-1696 [Translator]
PG16470	Religion	deferred_repair	The Profits of Religion, Fifth Edition	Sinclair, Upton, 1878-1968
PG3751	Psychology	split	The Psychology of Beauty	Howes, Ethel Puffer, 1872-1950
PG12641	Fiction	split	The Queen of the Air: Being a Study of the Greek Myths of Cloud and Storm	Ruskin, John, 1819-1900
PG15199	Religion	split	The Reformed Librarie-Keeper (1650)	Dury, John, 1596-1680
PG3117	Philosophy	split	The Relation of Literature to Life	Warner, Charles Dudley, 1829-1900
PG13388	Religion	split	The Religious Spirit of the Slavs Three Lectures Given in Lent, 1916	Velimirović, Nikolaj, 1880-1956
PG3821	Philosophy	deferred_repair	The Roman and the Teuton A Series of Lectures delivered before the University of Cambridge	Kingsley, Charles, 1819-1875; Müller, F. Max (Friedrich Max), 1823-1900 [Editor]
PG246	Poetry	split	The Rubaiyat of Omar Khayyam	Omar Khayyam, 1048-1122; FitzGerald, Edward, 1809-1883 [Translator]
PG254	Philosophy	split	The Second Story of Meno A Continuation of Socrates' Dialogue with Meno in Which the Boy Proves Root 2 is Irrational	Unknown
PG13137	Psychology	split	The Secret of Dreams	Raizizun, Yacki, 1892-1966
PG10837	Philosophy	split	The Soul of Democracy The Philosophy of the World War in Relation to Human Liberty	Griggs, Edward Howard, 1868-1951
PG1017	Philosophy	split	The Soul of Man under Socialism	Wilde, Oscar, 1854-1900
PG340	Religion	split	The Soul of the Indian: An Interpretation	Eastman, Charles A., 1858-1939
PG11068	Philosophy	split	The Spirit of the Age; Or, Contemporary Portraits	Hazlitt, William, 1778-1830
PG1180	Philosophy	split	The Sportsman: On Hunting, a Sportsman's Manual, Commonly Called Cynegeticus	Xenophon, 432 BCE-351? BCE; Dakyns, Henry Graham, 1838-1911 [Translator]
PG16291	Fiction	split	The Story of the Other Wise Man	Van Dyke, Henry, 1852-1933
PG11937	Fiction	deferred_repair	The symbolism of Freemasonry	Mackey, Albert Gallatin, 1807-1881
PG1181	Philosophy	split	The Symposium	Xenophon, 432 BCE-351? BCE; Dakyns, Henry Graham, 1838-1911 [Translator]
PG8909	Psychology	deferred_repair	The System of Nature, or, the Laws of the Moral and Physical World. Volume 1	Holbach, Paul Henri Thiry, baron d', 1723-1789
PG8910	Psychology	deferred_repair	The System of Nature, or, the Laws of the Moral and Physical World. Volume 2	Holbach, Paul Henri Thiry, baron d', 1723-1789
PG7175	Poetry	split	The Tattva-Muktavali	Gaudapurnanandacakravarti, active 17th century; Cowell, Edward B. (Edward Byles), 1826-1903 [Translator]
PG6158	Philosophy	split	The True Citizen: How to Become One	Markwick, William Fisher, 1848-1911; Smith, William Alexander, 1866-
PG7291	Philosophy	split	The Two Paths	Ruskin, John, 1819-1900
PG1486	Religion	deferred_repair	The Unseen World, and Other Essays	Fiske, John, 1842-1901
PG3283	Religion	split	The Upanishads	Paramananda, Swami, 1884-1940 [Translator]
PG621	Psychology	deferred_repair	The Varieties of Religious Experience: A Study in Human Nature	James, William, 1842-1910
PG7297	Religion	deferred_repair	The Vedanta-Sutras with the Commentary by Ramanuja Sacred Books of the East, Volume 48	Thibaut, G. (George), 1848-1914 [Translator]; Ramanuja, 1017-1137 [Commentator]
PG16295	Religion	deferred_repair	The Vedanta-Sutras with the Commentary by Sankaracarya Sacred Books of the East, Volume 1	Thibaut, G. (George), 1848-1914 [Translator]; Sankaracarya [Commentator]
PG10740	Religion	split	The Way of Peace	Allen, James, 1864-1912
PG9599	Philosophy	deferred_repair	The Works of John Greenleaf Whittier, Volume VII, Complete The Conflict with Slavery, Politics and Reform, the Inner Life, and Criticism	Whittier, John Greenleaf, 1807-1892
PG6829	Philosophy	deferred_repair	The Works of Lucian of Samosata — Volume 03	Lucian, of Samosata, 120-180; Fowler, F. G. (Francis George), 1870-1918 [Translator]; Fowler, H. W. (Henry Watson), 1858-1933 [Translator]
PG577	Philosophy	deferred_repair	The Works of Samuel Johnson, in Sixteen Volumes. Volume 04	Johnson, Samuel, 1709-1784
PG15198	Philosophy	deferred_repair	The Works of the Right Honourable Edmund Burke, Vol. 02 (of 12)	Burke, Edmund, 1729-1797
PG15700	Philosophy	deferred_repair	The Works of the Right Honourable Edmund Burke, Vol. 04 (of 12)	Burke, Edmund, 1729-1797
PG8248	Religion	split	The World English Bible (WEB): Ecclesiastes	Anonymous
PG8247	Religion	split	The World English Bible (WEB): Proverbs	Anonymous
PG1726	Philosophy	split	Theaetetus	Plato, 428? BCE-348? BCE; Jowett, Benjamin, 1817-1893 [Translator]
PG6105	Fiction	split	Their Yesterdays	Wright, Harold Bell, 1872-1944
PG5171	Philosophy	split	Thomas Hariot, the Mathematician, the Philosopher and the Scholar	Stevens, Henry, 1819-1886
PG16269	Religion	split	Thought-Forms	Besant, Annie, 1847-1933; Leadbeater, C. W. (Charles Webster), 1854-1934
PG15877	Philosophy	split	Thoughts of Marcus Aurelius Antoninus	Marcus Aurelius, Emperor of Rome, 121-180; Long, George, 1800-1879 [Translator]
PG743	Psychology	deferred_repair	Thoughts on Man, His Nature, Productions and Discoveries Interspersed with Some Particulars Respecting the Author	Godwin, William, 1756-1836
PG10386	Philosophy	split	Thoughts on the Necessity of Improving the Condition of the Slaves in the British Colonies With a View to Their Ultimate Emancipation; and on the Practicability, the Safety, and the Advantages of the Latter Measure.	Clarkson, Thomas, 1760-1846
PG5652	Philosophy	split	Thoughts out of Season, Part I	Nietzsche, Friedrich Wilhelm, 1844-1900; Ludovici, Anthony M. (Anthony Mario), 1882-1971 [Translator]
PG4724	Philosophy	split	Three Dialogues Between Hylas and Philonous in Opposition to Sceptics and Atheists	Berkeley, George, 1685-1753
PG1572	Philosophy	split	Timaeus	Plato, 428? BCE-348? BCE; Jowett, Benjamin, 1817-1893 [Translator]
PG7736	Philosophy	split	Tomlinsoniana	Lytton, Edward Bulwer Lytton, Baron, 1803-1873
PG10642	Religion	split	Towards the Great Peace	Cram, Ralph Adams, 1863-1942
PG11536	Religion	split	Town and Country Sermons	Kingsley, Charles, 1819-1875
PG13569	Philosophy	split	Tractus de Hermaphrodites; Or, A Treatise of Hermaphrodites	Jacob, Giles, 1686-1744
PG14636	Philosophy	split	Tragic Sense Of Life	Unamuno, Miguel de, 1864-1936; Flitch, J. E. Crawford (John Ernest Crawford), 1881-1946 [Translator]
PG908	Philosophy	split	Treatise on Parents and Children	Shaw, Bernard, 1856-1950
PG2808	Philosophy	split	Treatises on Friendship and Old Age	Cicero, Marcus Tullius, 107 BCE-44 BCE; Shuckburgh, Evelyn S. (Evelyn Shirley), 1843-1906 [Translator]
PG5608	Religion	split	Trial of the Witnesses of the Resurrection of Jesus	Sherlock, Thomas, 1678-1761
PG3009	Poetry	split	Truth and the Myth: Couplet Quips	Narayanan, A. R.
PG14500	Drama	split	Two Dyaloges (c. 1549) Wrytten in laten by the famous clerke, D. Erasm[us] of Roterodame, one called Polyphemus or the gospeller, the other dysposyng of thynges and names, translated in to Englyshe by Edmonde Becke.	Erasmus, Desiderius, 1469-1536
PG16591	Religion	split	Unity of Good	Eddy, Mary Baker, 1821-1910
PG2130	Philosophy	split	Utopia	More, Thomas, Saint, 1478-1535; Morley, Henry, 1822-1894 [Editor]
PG3290	Religion	split	Valerius Terminus: Of the Interpretation of Nature	Bacon, Francis, 1561-1626; Ellis, Robert Leslie, 1817-1859 [Annotator]
PG1717	Philosophy	split	What's Wrong with the World	Chesterton, G. K. (Gilbert Keith), 1874-1936
PG5078	Psychology	split	When a Man Comes to Himself	Wilson, Woodrow, 1856-1924
PG4611	Psychology	split	Where No Fear Was: A Book About Fear	Benson, Arthur Christopher, 1862-1925
PG3749	Philosophy	split	Widger's Quotations from Project Gutenberg Edition of The Confessions of Jean Jacques Rousseau	Rousseau, Jean-Jacques, 1712-1778; Widger, David, 1932-2021? [Editor]
PG3661	Philosophy	split	Widger's Quotations from the Project Gutenberg Editions of the Works of Montaigne	Montaigne, Michel de, 1533-1592; Widger, David, 1932-2021? [Editor]
PG7584	Philosophy	split	Widger's Quotes and Images from An Attic Philosopher in Paris by Émile Souvestre The French Immortals: Quotes and Images	Souvestre, Émile, 1806-1854; Widger, David, 1932-2021? [Editor]
PG7580	Philosophy	split	Widger's Quotes and Images from Conscience by Hector Malot The French Immortals: Quotes and Images	Malot, Hector, 1830-1907; Widger, David, 1932-2021? [Editor]
PG7570	Philosophy	split	Widger's Quotes and Images from Cosmopolis by Paul Bourget The French Immortals: Quotes And Images	Bourget, Paul, 1852-1935; Widger, David, 1932-2021? [Editor]
PG7581	Philosophy	split	Widger's Quotes and Images from Zibeline by Phillipe de Massa The French Immortals: Quotes and Images	Massa, Philippe, marquis de, 1831-1911; Widger, David, 1932-2021? [Editor]
PG4066	Philosophy	split	Wild Apples	Thoreau, Henry David, 1817-1862
PG4349	Philosophy	split	Wisdom and Destiny	Maeterlinck, Maurice, 1862-1949; Sutro, Alfred, 1863-1933 [Translator]
PG16065	Philosophy	split	Wise or Otherwise	Leavitt, Lydia; Leavitt, Thad. W. H. (Thaddeus William Henry), 1844?-1909
PG8148	Fiction	split	Youth and Egolatry	Baroja, Pío, 1872-1956; Mencken, H. L. (Henry Louis), 1880-1956 [Author of introduction, etc.]; Fassett, Jacob S. (Jacob Sloat), 1889-1973 [Translator]; Phillips, Frances L. [Translator]
